player.givenName,player.surname,team.name,goals,behinds,goalAccuracy,goalAssists,disposals,kicks,handballs,contestedPossessions,uncontestedPossessions,totalPossessions,tackles,intercepts,rebound50s,disposalEfficiency,clangers,metresGained,scoreInvolvements,bounces
Aidan,Corr,North Melbourne,0,0,0.0,0,16,10,6,2,9,11,0,8,5,87.5,1,238,4,0
Hugh,Greenwood,North Melbourne,0,0,0.0,0,10,5,5,8,4,12,2,2,0,60.0,2,32,1,0
Daniel,Howe,North Melbourne,0,0,0.0,0,21,16,5,2,18,20,1,3,4,66.7,1,390,4,1
Nick,Larkey,North Melbourne,2,0,100.0,0,5,2,3,3,3,6,0,0,0,60.0,1,55,3,0
Luke,McDonald,North Melbourne,0,0,0.0,0,20,18,2,3,14,17,2,3,7,85.0,4,519,3,0
Tom,Powell,North Melbourne,0,1,0.0,0,20,12,8,3,16,19,3,3,2,65.0,6,417,4,0
Curtis,Taylor,North Melbourne,1,1,50.0,0,14,10,4,4,9,13,1,0,1,71.4,2,183,3,0
Cameron,Zurhaar,North Melbourne,2,0,66.7,0,20,13,7,7,12,19,3,3,0,70.0,4,518,3,1
Darcy,Tucker,North Melbourne,1,0,100.0,0,6,2,4,1,4,5,0,0,1,83.3,1,30,2,0
Will,Phillips,North Melbourne,0,0,0.0,0,16,6,10,9,8,17,5,1,0,75.0,2,126,3,2
Ben,Cunnington,North Melbourne,0,0,0.0,1,21,4,17,13,8,21,4,2,1,71.4,3,84,3,0
Paul,Curtis,North Melbourne,1,1,50.0,1,9,6,3,4,7,11,3,0,0,55.6,5,155,6,0
Liam,Shiels,North Melbourne,0,0,0.0,0,14,8,6,7,8,15,4,5,0,64.3,4,289,4,0
Charlie,Comben,North Melbourne,1,1,33.3,1,11,4,7,8,5,13,3,0,0,72.7,2,121,9,1
Griffin,Logue,North Melbourne,0,0,0.0,0,16,12,4,6,10,16,0,11,3,87.5,3,190,2,0
Kayne,Turner,North Melbourne,1,1,50.0,0,9,4,5,4,6,10,1,3,0,77.8,0,155,4,0
Josh,Goater,North Melbourne,0,0,0.0,0,9,6,3,3,6,9,1,5,1,88.9,1,102,3,1
Harry,Sheezel,North Melbourne,0,0,0.0,0,26,14,12,8,15,23,6,8,6,80.8,6,510,5,0
Jaidyn,Stephenson,North Melbourne,0,0,0.0,1,11,6,5,5,6,11,1,3,0,54.5,0,210,5,0
Bailey,Scott,North Melbourne,0,0,0.0,1,17,13,4,2,14,16,2,3,2,58.8,3,527,1,2
Miller,Bergman,North Melbourne,0,0,0.0,0,14,9,5,4,10,14,1,2,3,64.3,1,274,0,0
Jack,Ziebell,North Melbourne,0,0,0.0,0,19,16,3,5,9,14,1,7,6,89.5,2,432,0,0
Todd,Goldstein,North Melbourne,0,0,0.0,1,18,5,13,11,7,18,3,3,2,61.1,3,213,3,0
Josh,Battle,St Kilda,0,0,0.0,0,14,10,4,3,11,14,1,4,2,71.4,2,176,1,0
Dan,Butler,St Kilda,4,0,100.0,1,13,11,2,0,11,11,2,0,1,53.8,1,376,7,1
Ryan,Byrnes,St Kilda,0,1,0.0,0,23,12,11,8,15,23,5,6,3,78.3,3,259,4,0
Anthony,Caminiti,St Kilda,1,1,50.0,1,8,6,2,5,4,9,5,0,0,62.5,2,177,4,0
Hunter,Clark,St Kilda,0,0,0.0,1,21,7,14,10,11,21,3,4,1,76.2,3,164,4,0
Zaine,Cordy,St Kilda,0,0,0.0,1,1,1,0,0,1,1,1,0,0,100.0,0,50,1,0
Brad,Crouch,St Kilda,0,0,0.0,0,32,18,14,14,19,33,6,2,1,59.4,5,547,2,0
Jade,Gresham,St Kilda,1,1,25.0,1,23,14,9,10,12,22,0,3,0,56.5,9,485,6,1
Jack,Higgins,St Kilda,4,0,80.0,2,18,9,9,5,13,18,3,1,1,72.2,3,261,9,0
Bradley,Hill,St Kilda,1,0,100.0,0,23,11,12,5,17,22,1,1,0,73.9,3,340,5,0
Dougal,Howard,St Kilda,0,0,0.0,0,13,11,2,3,10,13,1,4,3,92.3,2,267,3,0
Rowan,Marshall,St Kilda,0,1,0.0,0,19,14,5,7,9,16,1,2,2,57.9,4,370,4,0
Mitch,Owens,St Kilda,1,2,33.3,1,14,8,6,11,4,15,2,1,1,64.3,2,211,7,0
Ben,Paton,St Kilda,0,0,0.0,0,6,3,3,2,4,6,0,1,0,83.3,0,90,0,0
Mattaes,Phillipou,St Kilda,0,1,0.0,0,14,4,10,8,5,13,1,3,0,71.4,2,96,6,0
Sebastian,Ross,St Kilda,0,0,0.0,0,24,15,9,11,13,24,9,7,3,79.2,3,497,4,0
Jack,Sinclair,St Kilda,0,0,0.0,0,26,14,12,6,18,24,0,2,3,73.1,5,383,3,2
Liam,Stocker,St Kilda,0,0,0.0,0,17,8,9,7,10,17,0,9,5,88.2,0,221,2,0
Nasiah,Wanganeen-Milera,St Kilda,0,0,0.0,1,19,15,4,1,14,15,2,2,4,78.9,1,414,4,1
Jimmy,Webster,St Kilda,0,0,0.0,0,16,10,6,4,12,16,0,2,1,62.5,1,141,2,0
Callum,Wilkie,St Kilda,0,0,0.0,0,19,15,4,4,13,17,2,11,3,89.5,2,282,1,0
Marcus,Windhager,St Kilda,1,0,100.0,0,14,5,9,5,9,14,1,1,0,78.6,2,104,4,0
Mason,Wood,St Kilda,1,0,100.0,2,27,21,6,10,18,28,3,9,3,74.1,8,592,7,0
Jye,Caldwell,Essendon,2,1,40.0,0,18,7,11,11,7,18,2,2,0,66.7,2,178,8,0
Massimo,D'Ambrosio,Essendon,0,0,0.0,1,27,17,10,6,21,27,2,5,5,77.8,3,453,4,0
Alwyn,Davey Jnr,Essendon,0,0,0.0,1,12,7,5,7,6,13,3,2,1,75.0,1,237,2,0
Sam,Draper,Essendon,0,0,0.0,0,9,5,4,6,3,9,5,3,1,88.9,1,232,3,0
Sam,Durham,Essendon,0,0,0.0,0,16,9,7,2,13,15,2,0,0,93.8,0,48,2,1
Dyson,Heppell,Essendon,0,0,0.0,1,16,6,10,6,10,16,4,2,1,75.0,5,169,5,0
Nick,Hind,Essendon,0,0,0.0,0,13,10,3,3,8,11,1,2,1,46.2,2,237,2,0
Harrison,Jones,Essendon,0,1,0.0,0,11,6,5,7,4,11,1,0,0,81.8,0,90,2,0
Jake,Kelly,Essendon,0,0,0.0,0,29,15,14,11,16,27,0,16,5,86.2,3,308,2,0
Kyle,Langford,Essendon,1,0,100.0,0,17,13,4,5,10,15,1,7,4,94.1,3,215,5,2
Jayden,Laverde,Essendon,0,0,0.0,0,16,10,6,2,14,16,0,1,1,87.5,2,258,4,0
Nic,Martin,Essendon,1,2,33.3,2,28,19,9,7,20,27,1,1,2,60.7,5,476,9,0
Andrew,McGrath,Essendon,0,0,0.0,0,24,12,12,7,16,23,1,6,5,83.3,2,364,5,4
Jye,Menzie,Essendon,1,0,100.0,0,8,4,4,3,5,8,3,0,0,62.5,1,95,1,0
Zach,Merrett,Essendon,0,0,0.0,0,25,13,12,9,18,27,7,2,0,68.0,4,292,2,0
Darcy,Parish,Essendon,1,0,50.0,0,35,17,18,9,25,34,2,3,4,62.9,3,507,6,0
Archie,Perkins,Essendon,2,1,66.7,0,14,11,3,4,11,15,3,1,0,57.1,2,428,7,0
Mason,Redman,Essendon,0,0,0.0,0,20,15,5,2,16,18,1,6,4,80.0,5,310,0,0
Jordan,Ridley,Essendon,0,0,0.0,0,21,17,4,6,15,21,3,9,4,85.7,7,204,4,0
Will,Setterfield,Essendon,0,0,0.0,1,21,12,9,8,13,21,4,2,0,76.2,2,355,7,1
Dylan,Shiel,Essendon,2,0,100.0,0,22,15,7,8,14,22,8,1,0,72.7,2,476,6,0
Jake,Stringer,Essendon,1,0,50.0,1,8,5,3,3,5,8,1,1,0,75.0,2,158,2,0
Sam,Weideman,Essendon,0,0,0.0,1,10,5,5,4,6,10,2,0,0,70.0,2,127,3,0
Ben,Ainsworth,Gold Coast SUNS,0,1,0.0,0,16,10,6,7,9,16,3,0,0,68.8,3,301,5,0
Noah,Anderson,Gold Coast SUNS,1,0,100.0,0,21,13,8,10,10,20,2,4,2,52.4,3,381,3,0
Charlie,Ballard,Gold Coast SUNS,1,0,100.0,0,14,11,3,7,7,14,0,8,5,71.4,4,274,3,0
Levi,Casboult,Gold Coast SUNS,0,1,0.0,0,18,10,8,11,6,17,1,3,0,55.6,6,266,6,0
Jy,Farrar,Gold Coast SUNS,0,1,0.0,0,14,7,7,9,6,15,2,7,2,64.3,3,206,3,2
Sam,Flanders,Gold Coast SUNS,0,0,0.0,0,7,2,5,1,6,7,0,0,0,85.7,1,60,3,0
Alex,Sexton,Gold Coast SUNS,1,1,50.0,0,3,3,0,1,2,3,1,0,0,66.7,0,32,2,0
Lachie,Weller,Gold Coast SUNS,0,0,0.0,0,29,17,12,3,20,23,0,5,8,79.3,5,693,5,1
Jarrod,Witts,Gold Coast SUNS,0,0,0.0,0,13,6,7,7,7,14,3,0,1,84.6,2,144,5,0
Ben,Long,Gold Coast SUNS,0,0,0.0,0,19,12,7,7,11,18,1,6,4,68.4,4,391,1,0
Touk,Miller,Gold Coast SUNS,0,0,0.0,1,20,11,9,12,8,20,6,1,4,75.0,2,366,5,0
Matt,Rowell,Gold Coast SUNS,0,0,0.0,0,24,15,9,18,8,26,5,3,2,45.8,11,209,2,0
Wil,Powell,Gold Coast SUNS,0,0,0.0,0,15,10,5,3,8,11,2,4,3,80.0,3,244,2,1
David,Swallow,Gold Coast SUNS,0,0,0.0,0,15,12,3,6,10,16,7,1,2,66.7,3,395,1,0
Sam,Collins,Gold Coast SUNS,0,0,0.0,0,16,9,7,6,9,15,5,9,3,75.0,1,221,2,0
Darcy,Macpherson,Gold Coast SUNS,0,0,0.0,1,24,15,9,9,16,25,2,10,6,70.8,4,509,5,1
Malcolm,Rosas,Gold Coast SUNS,0,2,0.0,0,7,5,2,3,3,6,2,1,0,57.1,1,122,3,0
Joel,Jeffrey,Gold Coast SUNS,1,1,50.0,0,9,6,3,1,8,9,2,0,0,55.6,4,188,3,1
Ben,King,Gold Coast SUNS,1,2,25.0,2,7,5,2,3,5,8,2,0,0,57.1,3,134,6,0
Elijah,Hollands,Gold Coast SUNS,0,0,0.0,1,12,6,6,4,8,12,0,0,1,66.7,4,215,2,0
Nick,Holman,Gold Coast SUNS,0,2,0.0,2,19,9,10,8,9,17,6,5,1,78.9,1,245,8,0
Jack,Lukosius,Gold Coast SUNS,5,2,71.4,0,13,11,2,6,8,14,0,2,0,76.9,2,338,12,0
Hewago,Oea,Gold Coast SUNS,0,0,0.0,0,10,5,5,3,7,10,1,2,1,90.0,1,153,2,0
Jed,Bews,Geelong Cats,0,0,0.0,1,13,7,6,2,10,12,2,1,2,76.9,3,126,1,0
Jack,Bowes,Geelong Cats,1,0,100.0,0,13,7,6,4,9,13,8,2,1,53.8,6,262,2,0
Tanner,Bruhn,Geelong Cats,0,0,0.0,0,12,8,4,3,9,12,1,1,1,91.7,2,216,3,0
Jeremy,Cameron,Geelong Cats,3,3,42.9,0,15,13,2,2,13,15,3,2,0,40.0,6,317,6,0
Max,Holmes,Geelong Cats,0,1,0.0,0,15,8,7,8,6,14,5,4,0,53.3,4,228,3,0
Gary,Rohan,Geelong Cats,2,0,100.0,0,6,4,2,3,3,6,1,2,1,100.0,1,46,2,0
Mark,Blicavs,Geelong Cats,0,2,0.0,0,17,7,10,9,9,18,5,2,0,70.6,3,189,6,0
Zach,Tuohy,Geelong Cats,0,0,0.0,0,21,17,4,3,14,17,0,6,5,76.2,0,284,2,0
Isaac,Smith,Geelong Cats,0,0,0.0,0,23,15,8,4,18,22,2,3,2,69.6,1,468,2,1
Tom,Stewart,Geelong Cats,0,0,0.0,1,29,24,5,9,17,26,2,11,8,93.1,1,563,4,1
Esava,Ratugolea,Geelong Cats,0,0,0.0,0,11,7,4,5,6,11,0,6,2,81.8,4,188,2,0
Tom,Atkins,Geelong Cats,0,1,0.0,0,21,11,10,9,12,21,7,4,2,76.2,2,387,5,0
Gryan,Miers,Geelong Cats,0,0,0.0,1,16,9,7,6,10,16,5,1,2,68.8,4,310,2,0
Brad,Close,Geelong Cats,0,1,0.0,0,12,6,6,1,12,13,0,0,0,66.7,3,96,3,0
Mark,O'Connor,Geelong Cats,0,0,0.0,0,15,11,4,7,8,15,1,7,3,73.3,2,264,2,0
Sam,De Koning,Geelong Cats,0,0,0.0,0,7,6,1,4,4,8,0,4,1,85.7,0,156,3,0
Jonathon,Ceglar,Geelong Cats,0,0,0.0,0,14,4,10,7,7,14,2,4,0,78.6,6,110,3,0
Patrick,Dangerfield,Geelong Cats,1,0,100.0,2,19,14,5,11,8,19,4,5,2,73.7,5,621,4,3
Zach,Guthrie,Geelong Cats,0,0,0.0,0,13,9,4,4,8,12,3,3,1,76.9,3,238,3,1
Cameron,Guthrie,Geelong Cats,0,0,0.0,0,28,14,14,10,18,28,2,7,3,82.1,4,174,5,1
Oliver,Henry,Geelong Cats,0,0,0.0,0,13,10,3,4,9,13,2,1,2,61.5,4,251,1,1
Tom,Hawkins,Geelong Cats,0,1,0.0,0,5,5,0,2,4,6,0,0,0,20.0,2,161,4,1
Tyson,Stengle,Geelong Cats,0,0,0.0,0,9,4,5,4,5,9,0,0,1,55.6,3,94,2,0
Andrew,Brayshaw,Fremantle,1,0,100.0,0,28,14,14,11,18,29,2,0,3,60.7,5,486,7,0
Ethan,Hughes,Fremantle,0,0,0.0,0,12,3,9,5,6,11,0,6,1,100.0,0,101,7,0
Luke,Jackson,Fremantle,2,0,66.7,0,12,5,7,7,5,12,7,1,1,83.3,1,141,4,0
James,Aish,Fremantle,0,0,0.0,1,31,14,17,12,20,32,7,5,2,71.0,8,584,7,0
Matthew,Johnson,Fremantle,0,0,0.0,1,6,1,5,0,6,6,2,0,0,100.0,0,75,2,0
Nathan,O'Driscoll,Fremantle,0,2,0.0,0,12,6,6,2,10,12,1,4,2,58.3,1,247,5,0
Jye,Amiss,Fremantle,2,1,66.7,0,9,4,5,5,5,10,0,0,0,88.9,1,120,5,0
Jaeger,O'Meara,Fremantle,0,0,0.0,1,17,8,9,9,8,17,6,2,1,76.5,3,232,5,0
Heath,Chapman,Fremantle,0,0,0.0,0,6,2,4,1,5,6,1,2,3,100.0,0,112,0,0
Sean,Darcy,Fremantle,1,2,33.3,0,20,8,12,13,6,19,3,5,0,45.0,6,237,10,0
Alex,Pearce,Fremantle,0,0,0.0,0,13,9,4,8,4,12,2,10,2,84.6,1,151,3,0
Michael,Frederick,Fremantle,2,1,66.7,1,17,8,9,3,14,17,2,2,1,70.6,3,348,8,1
Liam,Henry,Fremantle,0,1,0.0,0,11,5,6,5,8,13,5,5,1,36.4,6,109,3,0
Sam,Switkowski,Fremantle,2,0,100.0,1,21,12,9,5,15,20,6,3,2,81.0,1,453,10,4
Brennan,Cox,Fremantle,0,0,0.0,0,8,6,2,0,8,8,0,0,5,75.0,3,173,3,0
Jordan,Clark,Fremantle,0,0,0.0,1,17,9,8,4,12,16,2,6,2,76.5,1,255,8,0
Caleb,Serong,Fremantle,0,0,0.0,2,35,20,15,16,21,37,8,5,4,68.6,4,697,9,0
Matt,Taberner,Fremantle,0,0,0.0,0,11,5,6,4,7,11,0,0,0,72.7,3,171,6,0
Luke,Ryan,Fremantle,0,0,0.0,1,19,14,5,3,12,15,3,4,7,84.2,1,419,2,0
Lachie,Schultz,Fremantle,1,0,50.0,3,19,10,9,8,11,19,5,0,0,73.7,3,289,9,0
Hayden,Young,Fremantle,1,0,100.0,1,18,13,5,4,11,15,1,5,4,77.8,0,478,6,0
Nathan,Wilson,Fremantle,0,0,0.0,0,12,10,2,2,10,12,0,3,3,83.3,1,331,4,0
Michael,Walters,Fremantle,4,1,80.0,1,8,7,1,3,4,7,2,1,0,75.0,2,195,6,0
Tom,Cole,West Coast Eagles,0,0,0.0,1,19,11,8,3,18,21,4,4,5,89.5,3,318,4,0
Jamie,Cripps,West Coast Eagles,0,1,0.0,0,6,2,4,1,5,6,1,0,0,66.7,0,77,2,0
Dom,Sheed,West Coast Eagles,1,1,50.0,0,22,10,12,12,14,26,2,4,2,50.0,4,223,2,0
Luke,Shuey,West Coast Eagles,0,0,0.0,2,9,5,4,8,3,11,3,2,0,66.7,4,165,3,1
Jake,Waterman,West Coast Eagles,1,0,100.0,0,12,5,7,6,6,12,4,1,1,75.0,2,162,5,0
Bailey J.,Williams,West Coast Eagles,0,0,0.0,0,13,7,6,9,5,14,1,2,0,76.9,0,271,4,0
Alex,Witherden,West Coast Eagles,0,0,0.0,0,7,5,2,0,6,6,0,1,2,85.7,1,96,0,0
Liam,Ryan,West Coast Eagles,0,0,0.0,1,9,6,3,4,4,8,2,1,0,77.8,3,209,2,2
Jack,Darling,West Coast Eagles,3,2,60.0,0,9,5,4,6,3,9,2,0,0,77.8,0,129,7,0
Tim,Kelly,West Coast Eagles,0,2,0.0,0,33,14,19,13,19,32,4,4,3,51.5,6,254,9,0
Jayden,Hunt,West Coast Eagles,1,0,100.0,1,22,14,8,7,16,23,1,7,3,68.2,3,482,5,0
Jeremy,McGovern,West Coast Eagles,0,0,0.0,0,10,7,3,3,6,9,0,3,4,90.0,1,248,1,0
Sam,Petrevski-Seton,West Coast Eagles,0,0,0.0,0,22,16,6,8,14,22,3,7,3,86.4,1,270,4,0
Andrew,Gaff,West Coast Eagles,0,0,0.0,0,28,12,16,9,20,29,5,6,1,71.4,4,261,4,1
Oscar,Allen,West Coast Eagles,3,3,50.0,0,12,9,3,2,10,12,5,0,0,58.3,0,255,9,0
Liam,Duggan,West Coast Eagles,0,0,0.0,1,18,15,3,4,13,17,2,1,1,72.2,1,376,3,0
Reuben,Ginbey,West Coast Eagles,0,0,0.0,0,20,6,14,13,8,21,8,1,1,70.0,0,189,2,0
Shannon,Hurn,West Coast Eagles,0,0,0.0,2,27,17,10,7,12,19,0,11,8,81.5,5,548,4,0
Noah,Long,West Coast Eagles,0,1,0.0,1,18,6,12,10,9,19,1,1,0,77.8,1,250,6,0
Tom,Barrass,West Coast Eagles,0,0,0.0,0,21,17,4,6,16,22,0,10,9,90.5,2,295,3,0
Campbell,Chesser,West Coast Eagles,0,1,0.0,0,12,8,4,3,10,13,3,1,2,83.3,4,295,5,0
Elijah,Hewett,West Coast Eagles,0,2,0.0,0,14,9,5,4,9,13,1,0,1,57.1,3,289,3,0
Jamaine,Jones,West Coast Eagles,0,0,0.0,0,14,7,7,4,9,13,4,1,1,85.7,2,196,2,0
Aiden,Bonar,North Melbourne,0,0,0.0,0,9,2,7,4,5,9,2,5,0,100.0,2,41,0,0
Charlie,Comben,North Melbourne,0,0,0.0,0,5,0,5,3,2,5,3,1,0,80.0,2,-8,2,0
Aidan,Corr,North Melbourne,0,0,0.0,0,13,7,6,4,9,13,0,6,3,100.0,1,202,3,0
Ben,Cunnington,North Melbourne,0,0,0.0,0,10,3,7,7,4,11,2,3,0,70.0,1,-10,3,0
Paul,Curtis,North Melbourne,1,1,50.0,0,9,5,4,3,6,9,1,1,1,66.7,2,133,4,0
Luke,Davies-Uniacke,North Melbourne,0,0,0.0,1,30,10,20,12,18,30,1,5,2,80.0,3,347,7,2
Todd,Goldstein,North Melbourne,0,0,0.0,0,16,7,9,9,9,18,1,3,2,81.3,1,220,6,0
Hugh,Greenwood,North Melbourne,0,1,0.0,0,11,3,8,7,4,11,4,1,0,81.8,1,120,5,0
Daniel,Howe,North Melbourne,0,0,0.0,1,18,11,7,5,11,16,1,6,4,83.3,2,407,3,0
Nick,Larkey,North Melbourne,0,1,0.0,0,5,4,1,3,2,5,1,0,0,0.0,2,67,2,0
Luke,McDonald,North Melbourne,0,0,0.0,0,22,15,7,6,13,19,0,7,3,90.9,1,417,7,0
Will,Phillips,North Melbourne,1,0,50.0,1,17,5,12,9,8,17,4,1,0,76.5,3,183,4,0
Tom,Powell,North Melbourne,1,1,50.0,1,15,7,8,4,12,16,1,2,0,73.3,4,247,5,0
Bailey,Scott,North Melbourne,0,0,0.0,0,22,11,11,3,19,22,0,3,3,72.7,2,414,6,1
Harry,Sheezel,North Melbourne,0,1,0.0,0,37,16,21,8,26,34,3,4,4,81.1,1,444,8,0
Liam,Shiels,North Melbourne,0,0,0.0,0,16,9,7,6,11,17,7,1,3,75.0,5,301,4,0
Jy,Simpkin,North Melbourne,1,0,50.0,1,29,13,16,16,13,29,4,3,0,65.5,5,391,11,0
Jaidyn,Stephenson,North Melbourne,3,0,100.0,0,14,10,4,5,10,15,1,0,1,78.6,3,275,4,2
Curtis,Taylor,North Melbourne,1,2,33.3,0,18,14,4,1,17,18,1,0,2,72.2,3,419,5,0
Darcy,Tucker,North Melbourne,0,0,0.0,1,24,12,12,5,18,23,1,2,2,83.3,2,373,5,2
Kayne,Turner,North Melbourne,0,0,0.0,1,6,4,2,2,4,6,2,1,0,66.7,1,139,5,0
Jack,Ziebell,North Melbourne,0,0,0.0,0,29,21,8,5,19,24,1,7,6,82.8,7,444,1,0
Cameron,Zurhaar,North Melbourne,3,4,37.5,1,17,14,3,7,9,16,3,0,0,47.1,7,390,12,0
Jack,Carroll,Carlton,0,0,0.0,0,4,1,3,2,2,4,1,1,0,100.0,0,41,1,0
Adam,Cerra,Carlton,0,1,0.0,0,18,11,7,7,12,19,7,2,1,66.7,5,298,4,0
Lachlan,Cowan,Carlton,0,0,0.0,0,9,6,3,1,8,9,2,5,1,100.0,0,177,2,0
Patrick,Cripps,Carlton,0,1,0.0,0,30,6,24,22,9,31,5,1,1,80.0,4,235,8,0
Charlie,Curnow,Carlton,6,2,75.0,0,16,16,0,10,6,16,0,0,0,75.0,1,430,11,0
Ed,Curnow,Carlton,0,0,0.0,2,17,9,8,4,14,18,4,3,1,64.7,2,196,6,0
Tom,De Koning,Carlton,1,0,100.0,0,11,4,7,4,8,12,1,2,0,54.5,2,195,4,0
Sam,Docherty,Carlton,0,0,0.0,0,19,9,10,7,12,19,4,2,3,73.7,3,211,3,0
Corey,Durdin,Carlton,1,2,33.3,1,11,6,5,5,6,11,6,0,0,81.8,1,135,7,0
Zac,Fisher,Carlton,0,0,0.0,0,28,9,19,9,20,29,0,1,3,78.6,3,329,3,0
George,Hewett,Carlton,0,0,0.0,0,15,6,9,6,10,16,2,3,0,86.7,0,25,2,0
Oliver,Hollands,Carlton,0,0,0.0,0,15,12,3,5,11,16,1,5,3,60.0,5,440,3,0
Josh,Honey,Carlton,1,0,100.0,0,9,9,0,1,9,10,0,2,0,77.8,1,272,3,0
Mitch,McGovern,Carlton,0,0,0.0,0,27,19,8,10,11,21,1,11,5,81.5,3,438,7,0
Harry,McKay,Carlton,4,1,57.1,2,16,15,1,5,11,16,2,0,0,75.0,4,331,11,0
Jesse,Motlop,Carlton,2,1,66.7,1,13,10,3,2,10,12,3,1,0,53.8,4,403,8,0
Nic,Newman,Carlton,0,0,0.0,0,18,15,3,0,16,16,2,2,6,83.3,2,391,4,0
Lochie,O'Brien,Carlton,0,0,0.0,1,15,10,5,5,10,15,3,0,2,73.3,6,259,5,0
Marc,Pittonet,Carlton,0,0,0.0,0,11,8,3,8,3,11,2,2,0,27.3,3,104,4,0
Adam,Saad,Carlton,0,0,0.0,0,25,17,8,7,14,21,0,8,5,92.0,1,412,4,1
Jack,Silvagni,Carlton,1,0,50.0,1,16,10,6,5,11,16,4,1,1,56.3,4,300,4,0
Jacob,Weitering,Carlton,0,0,0.0,0,15,13,2,3,12,15,2,5,4,86.7,1,306,7,0
Lewis,Young,Carlton,0,0,0.0,0,22,18,4,4,15,19,0,4,6,86.4,5,354,5,0
Trent,Cotchin,Richmond,0,0,0.0,0,11,3,8,3,8,11,3,0,1,81.8,0,82,3,0
Rhyan,Mansell,Richmond,0,1,0.0,1,12,9,3,3,9,12,7,2,0,75.0,2,191,5,0
Shai,Bolton,Richmond,3,1,60.0,2,16,12,4,4,11,15,0,0,0,75.0,2,406,8,0
Jacob,Hopper,Richmond,1,2,33.3,0,24,12,12,8,14,22,2,0,2,66.7,3,350,9,0
Liam,Baker,Richmond,0,1,0.0,0,25,14,11,11,17,28,4,10,4,68.0,7,379,7,0
Dylan,Grimes,Richmond,0,0,0.0,0,9,7,2,3,4,7,3,8,1,55.6,2,102,2,0
Samson,Ryan,Richmond,1,0,100.0,0,7,4,3,5,2,7,1,2,2,100.0,3,77,3,0
Tim,Taranto,Richmond,1,0,100.0,1,27,12,15,12,15,27,8,4,2,63.0,2,308,10,0
Judson,Clarke,Richmond,1,0,100.0,1,20,11,9,5,15,20,5,3,1,65.0,3,367,4,0
Jack,Graham,Richmond,0,0,0.0,0,10,4,6,3,8,11,0,1,1,90.0,1,70,4,0
Marlion,Pickett,Richmond,0,0,0.0,0,20,12,8,6,14,20,4,4,3,65.0,3,439,5,0
Dion,Prestia,Richmond,0,0,0.0,0,20,8,12,5,14,19,2,1,3,70.0,4,394,3,0
Tylar,Young,Richmond,0,0,0.0,0,11,9,2,4,6,10,1,4,5,63.6,4,304,3,0
Daniel,Rioli,Richmond,0,0,0.0,0,29,10,19,16,11,27,7,11,4,79.3,2,357,6,1
Hugo,Ralphsmith,Richmond,1,1,50.0,0,19,10,9,4,15,19,4,2,2,84.2,1,376,7,0
Kamdyn,McIntosh,Richmond,0,0,0.0,0,15,13,2,0,12,12,1,4,2,66.7,7,366,5,0
Toby,Nankervis,Richmond,0,0,0.0,0,15,8,7,7,5,12,7,4,1,60.0,1,104,5,0
Dustin,Martin,Richmond,1,0,33.3,1,23,11,12,15,10,25,2,0,0,69.6,4,239,10,0
Tom,Lynch,Richmond,2,0,100.0,0,6,2,4,2,4,6,3,0,0,100.0,3,96,3,0
Noah,Balta,Richmond,0,0,0.0,0,16,11,5,6,10,16,2,5,6,56.3,7,359,3,0
Tyler,Sonsie,Richmond,0,0,0.0,0,15,8,7,4,11,15,2,2,1,80.0,3,171,4,0
Nick,Vlastuin,Richmond,0,0,0.0,0,21,15,6,8,7,15,6,9,10,76.2,4,440,6,0
Noah,Cumberland,Richmond,1,2,20.0,2,21,13,8,11,10,21,6,2,0,38.1,9,393,10,0
Hayden,Crozier,Western Bulldogs,0,0,0.0,0,5,4,1,1,3,4,1,2,2,80.0,1,48,1,0
Josh,Bruce,Western Bulldogs,0,0,0.0,0,14,6,8,8,6,14,3,8,2,71.4,5,91,1,0
Liam,Jones,Western Bulldogs,0,0,0.0,0,7,6,1,3,4,7,1,6,3,71.4,3,108,0,0
Robbie,McComb,Western Bulldogs,1,0,50.0,0,8,5,3,3,7,10,1,1,0,37.5,3,124,4,0
Adam,Treloar,Western Bulldogs,0,0,0.0,0,25,12,13,11,11,22,4,1,2,64.0,5,269,6,0
Bailey,Williams,Western Bulldogs,0,0,0.0,0,16,9,7,4,12,16,3,2,0,93.8,1,187,5,0
Tim,English,Western Bulldogs,2,0,100.0,0,20,17,3,11,9,20,9,6,4,70.0,4,264,6,0
Bailey,Smith,Western Bulldogs,0,1,0.0,0,24,15,9,7,17,24,1,3,2,62.5,4,467,5,0
Anthony,Scott,Western Bulldogs,0,0,0.0,0,12,9,3,3,9,12,0,3,1,75.0,2,266,2,0
Jack,Macrae,Western Bulldogs,1,0,100.0,1,21,12,9,6,15,21,4,2,0,85.7,1,430,7,0
Marcus,Bontempelli,Western Bulldogs,0,1,0.0,1,25,10,15,17,6,23,12,4,0,80.0,4,177,9,0
Arthur,Jones,Western Bulldogs,0,0,0.0,0,9,5,4,4,6,10,2,0,0,66.7,4,140,1,0
Caleb,Daniel,Western Bulldogs,1,2,33.3,0,19,14,5,6,14,20,1,4,1,73.7,2,370,4,2
Alex,Keath,Western Bulldogs,0,0,0.0,0,2,2,0,0,2,2,1,0,0,50.0,0,82,0,0
Oskar,Baker,Western Bulldogs,0,0,0.0,0,20,14,6,2,16,18,0,3,2,60.0,5,435,4,0
